date,time,title,speaker,type
SUN 13 JUL,9 a.m.,Evaluating Neuron Explanations: A Unified Framework with Sanity Checks,N/A,Poster Session
SUN 13 JUL,9 a.m.,Near-Optimal Decision Trees in a SPLIT Second,N/A,Poster Session
SUN 13 JUL,9 a.m.,X-Hacking: The Threat of Misguided AutoML,N/A,Poster Session
SUN 13 JUL,9 a.m.,Sampling Binary Data by Denoising through Score Functions,N/A,Poster Session
SUN 13 JUL,9 a.m.,Conditioning Diffusions Using Malliavin Calculus,N/A,Poster Session
SUN 13 JUL,9 a.m.,Learn to Vaccinate: Combining Structure Learning and Effective Vaccination for Epidemic and Outbreak Control,N/A,Poster Session
SUN 13 JUL,9 a.m.,Prediction-Powered E-Values,N/A,Poster Session
SUN 13 JUL,9 a.m.,On the Vulnerability of Applying Retrieval-Augmented Generation within Knowledge-Intensive Application Domains,N/A,Poster Session
SUN 13 JUL,9 a.m.,LIMEFLDL: A Local Interpretable Model-Agnostic Explanations Approach for Label Distribution Learning,N/A,Poster Session
SUN 13 JUL,9 a.m.,What makes an Ensemble (Un) Interpretable?,N/A,Poster Session
SUN 13 JUL,9 a.m.,Adversarial Cooperative Rationalization: The Risk of Spurious Correlations in Even Clean Datasets,N/A,Poster Session
SUN 13 JUL,9 a.m.,Learning to Route LLMs with Confidence Tokens,N/A,Poster Session
SUN 13 JUL,9 a.m.,Activation Space Interventions Can Be Transferred Between Large Language Models,N/A,Poster Session
SUN 13 JUL,9 a.m.,Differential Privacy Guarantees of Markov Chain Monte Carlo Algorithms,N/A,Poster Session
SUN 13 JUL,9 a.m.,New Bounds for Sparse Variational Gaussian Processes,N/A,Poster Session
SUN 13 JUL,9 a.m.,Return of the Latent Space COWBOYS: Re-thinking the use of VAEs for Bayesian Optimisation of Structured Spaces,N/A,Poster Session
SUN 13 JUL,9 a.m.,Determinant Estimation under Memory Constraints and Neural Scaling Laws,N/A,Poster Session
SUN 13 JUL,9 a.m.,Outsourced Diffusion Sampling: Efficient Posterior Inference in Latent Spaces of Generative Models,N/A,Poster Session
SUN 13 JUL,9 a.m.,Conformal Prediction as Bayesian Quadrature,N/A,Poster Session
SUN 13 JUL,9 a.m.,Sample Complexity of Branch-length Estimation by Maximum Likelihood,N/A,Poster Session
SUN 13 JUL,9 a.m.,A Mixture-Based Framework for Guiding Diffusion Models,N/A,Poster Session
SUN 13 JUL,9 a.m.,LEAPS: A discrete neural sampler via locally equivariant networks,N/A,Poster Session
SUN 13 JUL,9 a.m.,TRACE Back from the Future: A Probabilistic Reasoning Approach to Controllable Language Generation,N/A,Poster Session
SUN 13 JUL,9 a.m.,Adapter Naturally Serves as Decoupler for Cross-Domain Few-Shot Semantic Segmentation,N/A,Poster Session
SUN 13 JUL,9 a.m.,Weakly Supervised Anomaly Detection via Dual-Tailed Kernel,N/A,Poster Session
SUN 13 JUL,9 a.m.,Weakly-Supervised Contrastive Learning for Imprecise Class Labels,N/A,Poster Session
SUN 13 JUL,9 a.m.,A Theoretical Framework For Overfitting In Energy-based Modeling,N/A,Poster Session
SUN 13 JUL,9 a.m.,"Partition First, Embed Later: Laplacian-Based Feature Partitioning for Refined Embedding and Visualization of High-Dimensional Data",N/A,Poster Session
SUN 13 JUL,9 a.m.,Lightspeed Geometric Dataset Distance via Sliced Optimal Transport,N/A,Poster Session
SUN 13 JUL,9 a.m.,Generalized Venn and Venn-Abers Calibration with Applications in Conformal Prediction,N/A,Poster Session
SUN 13 JUL,9 a.m.,Online Detection of LLM-Generated Texts via Sequential Hypothesis Testing by Betting,N/A,Poster Session
SUN 13 JUL,9 a.m.,Statistical Hypothesis Testing for Auditing Robustness in Language Models,N/A,Poster Session
SUN 13 JUL,9 a.m.,Learning Survival Distributions with the Asymmetric Laplace Distribution,N/A,Poster Session
SUN 13 JUL,9 a.m.,PTTA: Purifying Malicious Samples for Test-Time Model Adaptation,N/A,Poster Session
SUN 13 JUL,9 a.m.,Whoever Started the interference Should End It: Guiding Data-Free Model Merging via Task Vectors,N/A,Poster Session
SUN 13 JUL,9 a.m.,Generalized additive models via direct optimization of regularized decision stump forests,N/A,Poster Session
SUN 13 JUL,9 a.m.,Approximately Correct Label Distribution Learning,N/A,Poster Session
SUN 13 JUL,9 a.m.,Compressing tree ensembles through Level-wise Optimization and Pruning,N/A,Poster Session
SUN 13 JUL,9 a.m.,Learning Imbalanced Data with Beneficial Label Noise,N/A,Poster Session
SUN 13 JUL,9 a.m.,Predictive Performance of Deep Quantum Data Re-uploading Models,N/A,Poster Session
SUN 13 JUL,9 a.m.,Right Time to Learn: Promoting Generalization via Bio-inspired Spacing Effect in Knowledge Distillation,N/A,Poster Session
SUN 13 JUL,9 a.m.,Bipartite Ranking From Multiple Labels: On Loss Versus Label Aggregation,N/A,Poster Session
SUN 13 JUL,9 a.m.,Concentration Distribution Learning from Label Distributions,N/A,Poster Session
SUN 13 JUL,9 a.m.,Efficient LiDAR Reflectance Compression via Scanning Serialization,N/A,Poster Session
SUN 13 JUL,9 a.m.,Improved Coresets for Vertical Federated Learning: Regularized Linear and Logistic Regressions,N/A,Poster Session
SUN 13 JUL,9 a.m.,SKIM: Any-bit Quantization Pushing The Limits of Post-Training Quantization,N/A,Poster Session
SUN 13 JUL,9 a.m.,Geometric Contact Flows: Contactomorphisms for Dynamics and Control,N/A,Poster Session
SUN 13 JUL,9 a.m.,KoNODE: Koopman-Driven Neural Ordinary Differential Equations with Evolving Parameters for Time Series Analysis,N/A,Poster Session
SUN 13 JUL,9 a.m.,Spectral-Aware Reservoir Computing for Fast and Accurate Time Series Classification,N/A,Poster Session
SUN 13 JUL,9 a.m.,Conformal Anomaly Detection in Event Sequences,N/A,Poster Session
SUN 13 JUL,9 a.m.,Provable Length Generalization in Sequence Prediction via Spectral Filtering,N/A,Poster Session
SUN 13 JUL,9 a.m.,Residual TPP: A Unified Lightweight Approach for Event Stream Data Analysis,N/A,Poster Session
SUN 13 JUL,9 a.m.,VisionTS: Visual Masked Autoencoders Are Free-Lunch Zero-Shot Time Series Forecasters,N/A,Poster Session
SUN 13 JUL,9 a.m.,Low-distortion and GPU-compatible Tree Embeddings in Hyperbolic Space,N/A,Poster Session
SUN 13 JUL,9 a.m.,Controlling Neural Collapse Enhances Out-of-Distribution Detection and Transfer Learning,N/A,Poster Session
SUN 13 JUL,9 a.m.,The Complexity of Learning Sparse Superposed Features with Feedback,N/A,Poster Session
SUN 13 JUL,9 a.m.,Contrastive Learning with Simplicial Convolutional Networks for Short-Text Classification,N/A,Poster Session
SUN 13 JUL,9 a.m.,The Generalized Skew Spectrum of Graphs,N/A,Poster Session
SUN 13 JUL,9 a.m.,Beyond Matryoshka: Revisiting Sparse Coding for Adaptive Representation,N/A,Poster Session
SUN 13 JUL,9 a.m.,Near Optimal Best Arm Identification for Clustered Bandits,N/A,Poster Session
SUN 13 JUL,9 a.m.,Wait-Less Offline Tuning and Re-solving for Online Decision Making,N/A,Poster Session
SUN 13 JUL,9 a.m.,Efficient Core-set Selection for Deep Learning Through Squared Loss Minimization,N/A,Poster Session
SUN 13 JUL,9 a.m.,Sample Efficient Demonstration Selection for In-Context Learning,N/A,Poster Session
SUN 13 JUL,9 a.m.,Robust Consensus Anchor Learning for Efficient Multi-view Subspace Clustering,N/A,Poster Session
SUN 13 JUL,9 a.m.,From Spectrum-free towards Baseline-view-free: Double-track Proximity Driven Multi-view Clustering,N/A,Poster Session
SUN 13 JUL,9 a.m.,COKE: Core Kernel for More Efficient Approximation of Kernel Weights in Multiple Kernel Clustering,N/A,Poster Session
SUN 13 JUL,9 a.m.,TypyBench: Evaluating LLM Type Inference for Untyped Python Repositories,N/A,Poster Session
Navigating Semantic Drift in Task-Agnostic Class-Incremental Learning,10:45,From Weight-Based to State-Based Fine-Tuning: Further Memory Reduction on LoRA with Parallel Control,N/A,N/A
Navigating Semantic Drift in Task-Agnostic Class-Incremental Learning,10:30,Knowledge Distillation via α-β-Divergence,N/A,N/A
N/A,10:00,Rényi Neural Processes,N/A,Oral
N/A,10:15,A Unified Framework for Entropy Search and Expected Improvement in Bayesian Optimization,N/A,Oral
N/A,10:30,Score Matching with Missing Data,N/A,Oral
N/A,10:45,Beyond Self-Repellent Kernels: History-Driven Target Towards Efficient Nonlinear MCMC on General Graphs,N/A,Oral
N/A,10:00,The dark side of the forces: assessing non-conservative force models for atomistic machine learning,N/A,Oral
N/A,10:15,LLM-SRBench: A New Benchmark for Scientific Equation Discovery with Large Language Models,N/A,Oral
N/A,10:30,Neural Discovery in Mathematics: Do Machines Dream of Colored Planes?,N/A,Oral
N/A,10:45,Machine Learning meets Algebraic Combinatorics: A Suite of Datasets Capturing Research-level Conjecturing Ability in Pure Mathematics,N/A,Oral
N/A,10:00,Statistical Query Hardness of Multiclass Linear Classification with Random Classification Noise,N/A,Oral
N/A,10:15,All-Purpose Mean Estimation over R: Optimal Sub-Gaussianity with Outlier Robustness and Low Moments Performance,N/A,Oral
N/A,10:30,A Generalization Result for Convergence in Learning-to-Optimize,N/A,Oral
N/A,10:45,Theoretical Limitations of Ensembles in the Age of Overparameterization,N/A,Oral
N/A,11:00,Poster Session 5 East,N/A,Poster Session
N/A,11:00,The Lock-in Hypothesis: Stagnation by Algorithm,N/A,Poster
N/A,11:00,Direct Density Ratio Optimization: A Statistically Consistent Approach to Aligning Large Language Models,N/A,Poster
N/A,11:00,Latent Preference Coding: Aligning Large Language Models via Discrete Latent Codes,N/A,Poster
N/A,11:00,Two Tickets are Better than One: Fair and Accurate Hiring Under Strategic LLM Manipulations,N/A,Poster
N/A,11:00,Accelerating Spectral Clustering under Fairness Constraints,N/A,Poster
N/A,11:00,XAttnMark: Learning Robust Audio Watermarking with Cross-Attention,N/A,Poster
N/A,11:00,Optimizing Noise Distributions for Differential Privacy,N/A,Poster
N/A,11:00,Certification for Differentially Private Prediction in Gradient-Based Training,N/A,Poster
N/A,11:00,Watch Out Your Album! On the Inadvertent Privacy Memorization in Multi-Modal Large Language Models,N/A,Poster
N/A,11:00,Efficient Source-free Unlearning via Energy-Guided Data Synthesis and Discrimination-Aware Multitask Optimization,N/A,Poster
N/A,11:00,Leveraging Sparsity for Sample-Efficient Preference Learning: A Theoretical Perspective,N/A,Poster
N/A,11:00,Mixture of Experts Made Intrinsically Interpretable,N/A,Poster
N/A,11:00,Avoiding Leakage Poisoning: Concept Interventions Under Distribution Shifts,N/A,Poster
N/A,11:00,Automatically Interpreting Millions of Features in Large Language Models,N/A,Poster
N/A,ends 1:30 PM,Poster Session 5 West [11:00-1:30],N/A,Poster Session
N/A,11:00 a.m.,EnIGMA: Interactive Tools Substantially Assist LM Agents in Finding Security Vulnerabilities,N/A,N/A
N/A,11:00 a.m.,Quantum Speedup for Hypergraph Sparsification,N/A,N/A
N/A,11:00 a.m.,Phase transitions for the existence of unregularized M-estimators in single index models,N/A,N/A
N/A,11:00 a.m.,Learning With Multi-Group Guarantees For Clusterable Subpopulations,N/A,N/A
N/A,11:00 a.m.,Minimax Optimal Regret Bound for Reinforcement Learning with Trajectory Feedback,N/A,N/A
N/A,11:00 a.m.,General agents need world models,N/A,N/A
N/A,11:00 a.m.,De-coupled NeuroGF for Shortest Path Distance Approximations on Large Terrain Graphs,N/A,N/A
N/A,11:00 a.m.,Reinforcement Learning with Random Time Horizons,N/A,N/A
N/A,11:00 a.m.,RepoAudit: An Autonomous LLM-Agent for Repository-Level Code Auditing,N/A,N/A
N/A,11:00 a.m.,OV-MER: Towards Open-Vocabulary Multimodal Emotion Recognition,N/A,N/A
N/A,11:00 a.m.,Adaptive Flow Matching for Resolving Small-Scale Physics,N/A,N/A
N/A,11:00 a.m.,Zebra: In-Context Generative Pretraining for Solving Parametric PDEs,N/A,N/A
N/A,11:00 a.m.,Compositional Flows for 3D Molecule and Synthesis Pathway Co-design,N/A,N/A
N/A,11:00 a.m.,Geometric and Physical Constraints Synergistically Enhance Neural PDE Surrogates,N/A,N/A
N/A,11:00 a.m.,Flexibility-conditioned protein structure design with flow matching,N/A,N/A
N/A,11:00 a.m.,All-atom Diffusion Transformers: Unified generative modelling of molecules and materials,N/A,N/A
N/A,11:00 a.m.,Closed-form Solutions: A New Perspective on Solving Differential Equations,N/A,N/A
N/A,11:00 a.m.,Reinforcement Learning for Quantum Control under Physical Constraints,N/A,N/A
N/A,11:00 a.m.,GenMol: A Drug Discovery Generalist with Discrete Diffusion,N/A,N/A
N/A,11:00 a.m.,The dark side of the forces: assessing non-conservative force models for atomistic machine learning,N/A,N/A
N/A,11:00 a.m.,LLM-SRBench: A New Benchmark for Scientific Equation Discovery with Large Language Models,N/A,N/A
N/A,11:00 a.m.,Fixing the Double Penalty in Data-Driven Weather Forecasting Through a Modified Spherical Harmonic Loss Function,N/A,N/A
N/A,11:00 a.m.,Riemann Tensor Neural Networks: Learning Conservative Systems with Physics-Constrained Networks,N/A,N/A
N/A,11:00 a.m.,DragSolver: A Multi-Scale Transformer for Real-World Automotive Drag Coefficient Estimation,N/A,N/A
N/A,11:00 a.m.,PPDiff: Diffusing in Hybrid Sequence-Structure Space for Protein-Protein Complex Design,N/A,N/A
N/A,11:00 a.m.,CoastalBench: A Decade-Long High-Resolution Dataset to Emulate Complex Coastal Processes,N/A,N/A
N/A,11:00 a.m.,Energy-Based Flow Matching for Generating 3D Molecular Structure,N/A,N/A
N/A,11:00 a.m.,Deep Electromagnetic Structure Design Under Limited Evaluation Budgets,N/A,N/A
N/A,11:00 a.m.,Learning Condensed Graph via Differentiable Atom Mapping for Reaction Yield Prediction,N/A,N/A
N/A,11:00 a.m.,Counting atoms faster: policy-based nuclear magnetic resonance pulse sequencing for atomic abundance measurement,N/A,N/A
N/A,11:00 a.m.,TextCenGen: Attention-Guided Text-Centric Background Adaptation for Text-to-Image Generation,N/A,N/A
N/A,11:00 a.m.,Better to Teach than to Give: Domain Generalized Semantic Segmentation via Agent Queries with Diffusion Model Guidance,N/A,N/A
N/A,11:00 a.m.,ExtPose: Robust and Coherent Pose Estimation by Extending ViTs,N/A,N/A
N/A,11:00 a.m.,Robust Secure Swap: Responsible Face Swap With Persons of Interest Redaction and Provenance Traceability,N/A,N/A
N/A,11:00 a.m.,Predicting High-precision Depth on Low-Precision Devices Using 2D Hilbert Curves,N/A,N/A
N/A,11:00 a.m.,LLaVA-ReID: Selective Multi-image Questioner for Interactive Person Re-Identification,N/A,N/A
N/A,11:00 a.m.,DragLoRA: Online Optimization of LoRA Adapters for Drag-based Image Editing in Diffusion Model,N/A,N/A
N/A,11:00 a.m.,Improving Compositional Generation with Diffusion Models Using Lift Scores,N/A,N/A
N/A,11:00 a.m.,PF3plat: Pose-Free Feed-Forward 3D Gaussian Splatting for Novel View Synthesis,N/A,N/A
N/A,11:00 a.m.,The Four Color Theorem for Cell Instance Segmentation,N/A,N/A
N/A,11:00 a.m.,Instruct2See: Learning to Remove Any Obstructions Across Distributions,N/A,N/A
N/A,11:00 a.m.,MiraGe: Editable 2D Images using Gaussian Splatting,N/A,N/A
N/A,11:00 a.m.,SSHR: More Secure Generative Steganography with High-Quality Revealed Secret Images,N/A,N/A
N/A,11:00 a.m.,Not All Tokens Matter All The Time: Dynamic Token Aggregation Towards Efficient Detection Transformers,N/A,N/A
N/A,11:00 a.m.,DCBM: Data-Efficient Visual Concept Bottleneck Models,N/A,N/A
N/A,11:00 a.m.,LotteryCodec: Searching the Implicit Representation in a Random Network for Low-Complexity Image Compression,N/A,N/A
N/A,11:00 a.m.,Flex3D: Feed-Forward 3D Generation with Flexible Reconstruction Model and Input View Curation,N/A,N/A
N/A,11:00 a.m.,Origin Identification for Text-Guided Image-to-Image Diffusion Models,N/A,N/A
SUN 13 JUL,9 a.m.,AutoAL: Automated Active Learning with Differentiable Query Strategy Search,N/A,Poster Session
SUN 13 JUL,10 a.m.,Improved and Oracle-Efficient Online ℓ1-Multicalibration,N/A,Poster Session
SUN 13 JUL,11 a.m.,Online Clustering of Dueling Bandits,N/A,Poster Session
SUN 13 JUL,12 p.m.,SDMG: Smoothing Your Diffusion Models for Powerful Graph Representation Learning,N/A,Poster Session
SUN 13 JUL,1 p.m.,TraceGrad: a Framework Learning Expressive SO(3)-equivariant Non-linear Representations for Electronic-Structure Hamiltonian Prediction,N/A,Poster Session
