paper_title,authors,pdf_url
Reversible Decoupling Network for Single Image Reflection Removal,"Hao Zhao, Mingjia Li, Qiming Hu, Xiaojie Guo",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhao_Reversible_Decoupling_Network_for_Single_Image_Reflection_Removal_CVPR_2025_paper.pdf
Hierarchical Features Matter: A Deep Exploration of Progressive Parameterization Method for Dataset Distillation,"Xinhao Zhong, Hao Fang, Bin Chen, Xulin Gu, Meikang Qiu, Shuhan Qi, Shu-Tao Xia",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhong_Hierarchical_Features_Matter_A_Deep_Exploration_of_Progressive_Parameterization_Method_CVPR_2025_paper.pdf
"Enduring, Efficient and Robust Trajectory Prediction Attack in Autonomous Driving via Optimization-Driven Multi-Frame Perturbation Framework","Yi Yu, Weizhen Han, Libing Wu, Bingyi Liu, Enshu Wang, Zhuangzhuang Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Yu_Enduring_Efficient_and_Robust_Trajectory_Prediction_Attack_in_Autonomous_Driving_CVPR_2025_paper.pdf
GLASS: Guided Latent Slot Diffusion for Object-Centric Learning,"Krishnakant Singh, Simone Schaub-Meyer, Stefan Roth",https://openaccess.thecvf.com/content/CVPR2025/papers/Singh_GLASS_Guided_Latent_Slot_Diffusion_for_Object-Centric_Learning_CVPR_2025_paper.pdf
UNEM: UNrolled Generalized EM for Transductive Few-Shot Learning,"Long Zhou, Fereshteh Shakeri, Aymen Sadraoui, Mounir Kaaniche, Jean-Christophe Pesquet, Ismail Ben Ayed",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhou_UNEM_UNrolled_Generalized_EM_for_Transductive_Few-Shot_Learning_CVPR_2025_paper.pdf
SASep: Saliency-Aware Structured Separation of Geometry and Feature for Open Set Learning on Point Clouds,"Jinfeng Xu, Xianzhi Li, Yuan Tang, Xu Han, Qiao Yu, Yixue Hao, Long Hu, Min Chen",https://openaccess.thecvf.com/content/CVPR2025/papers/Xu_SASep_Saliency-Aware_Structured_Separation_of_Geometry_and_Feature_for_Open_CVPR_2025_paper.pdf
Low-Biased General Annotated Dataset Generation,"Dengyang Jiang, Haoyu Wang, Lei Zhang, Wei Wei, Guang Dai, Mengmeng Wang, Jingdong Wang, Yanning Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Jiang_Low-Biased_General_Annotated_Dataset_Generation_CVPR_2025_paper.pdf
G3Flow: Generative 3D Semantic Flow for Pose-aware and Generalizable Object Manipulation,"Tianxing Chen, Yao Mu, Zhixuan Liang, Zanxin Chen, Shijia Peng, Qiangyu Chen, Mingkun Xu, Ruizhen Hu, Hongyuan Zhang, Xuelong Li, Ping Luo",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_G3Flow_Generative_3D_Semantic_Flow_for_Pose-aware_and_Generalizable_Object_CVPR_2025_paper.pdf
Generative Hard Example Augmentation for Semantic Point Cloud Segmentation,"Qi Zhang, Jibin Peng, Zhao Huang, Wei Feng, Di Lin",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_Generative_Hard_Example_Augmentation_for_Semantic_Point_Cloud_Segmentation_CVPR_2025_paper.pdf
Toward Generalized Image Quality Assessment: Relaxing the Perfect Reference Quality Assumption,"Du Chen, Tianhe Wu, Kede Ma, Lei Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_Toward_Generalized_Image_Quality_Assessment_Relaxing_the_Perfect_Reference_Quality_CVPR_2025_paper.pdf
G3Flow: Generative 3D Semantic Flow for Pose-aware and Generalizable Object Manipulation,"Tianxing Chen, Yao Mu, Zhixuan Liang, Zanxin Chen, Shijia Peng, Qiangyu Chen, Mingkun Xu, Ruizhen Hu, Hongyuan Zhang, Xuelong Li, Ping Luo",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_G3Flow_Generative_3D_Semantic_Flow_for_Pose-aware_and_Generalizable_Object_CVPR_2025_paper.pdf
Generative Hard Example Augmentation for Semantic Point Cloud Segmentation,"Qi Zhang, Jibin Peng, Zhao Huang, Wei Feng, Di Lin",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_Generative_Hard_Example_Augmentation_for_Semantic_Point_Cloud_Segmentation_CVPR_2025_paper.pdf
Toward Generalized Image Quality Assessment: Relaxing the Perfect Reference Quality Assumption,"Du Chen, Tianhe Wu, Kede Ma, Lei Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_Toward_Generalized_Image_Quality_Assessment_Relaxing_the_Perfect_Reference_Quality_CVPR_2025_paper.pdf
Explaining Domain Shifts in Language: Concept Erasing for Interpretable Image Classification,"Zequn Zeng, Yudi Su, Jianqiao Sun, Tiansheng Wen, Hao Zhang, Zhengjue Wang, Bo Chen, Hongwei Liu, Jiawei Ma",https://openaccess.thecvf.com/content/CVPR2025/papers/Zeng_Explaining_Domain_Shifts_in_Language_Concept_Erasing_for_Interpretable_Image_CVPR_2025_paper.pdf
Hazy Low-Quality Satellite Video Restoration Via Learning Optimal Joint Degradation Patterns and Continuous-Scale Super-Resolution Reconstruction,"Ning Ni, Libao Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Ni_Hazy_Low-Quality_Satellite_Video_Restoration_Via_Learning_Optimal_Joint_Degradation_CVPR_2025_paper.pdf
Textured Gaussians for Enhanced 3D Scene Appearance Modeling,"Brian Chao, Hung-Yu Tseng, Lorenzo Porzi, Chen Gao, Tuotuo Li, Qinbo Li, Ayush Saraf, Jia-Bin Huang, Johannes Kopf, Gordon Wetzstein, Changil Kim",https://openaccess.thecvf.com/content/CVPR2025/papers/Chao_Textured_Gaussians_for_Enhanced_3D_Scene_Appearance_Modeling_CVPR_2025_paper.pdf
NeighborRetr: Balancing Hub Centrality in Cross-Modal Retrieval,"Zengrong Lin, Zheng Wang, Tianwen Qian, Pan Mu, Sixian Chan, Cong Bai",https://openaccess.thecvf.com/content/CVPR2025/papers/Lin_NeighborRetr_Balancing_Hub_Centrality_in_Cross-Modal_Retrieval_CVPR_2025_paper.pdf
ETAP: Event-based Tracking of Any Point,"Friedhelm Hamann, Daniel Gehrig, Filbert Febryanto, Kostas Daniilidis, Guillermo Gallego",https://openaccess.thecvf.com/content/CVPR2025/papers/Hamann_ETAP_Event-based_Tracking_of_Any_Point_CVPR_2025_paper.pdf
Beyond Sight: Towards Cognitive Alignment in LVLM via Enriched Visual Knowledge,"Yaqi Zhao, Yuanyang Yin, Lin Li, Mingan Lin, Victor Shea-Jay Huang, Siwei Chen, Weipeng Chen, Baoqun Yin, Zenan Zhou, Wentao Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhao_Beyond_Sight_Towards_Cognitive_Alignment_in_LVLM_via_Enriched_Visual_CVPR_2025_paper.pdf
Global-Local Tree Search in VLMs for 3D Indoor Scene Generation,"Wei Deng, Mengshi Qi, Huadong Ma",https://openaccess.thecvf.com/content/CVPR2025/papers/Deng_Global-Local_Tree_Search_in_VLMs_for_3D_Indoor_Scene_Generation_CVPR_2025_paper.pdf
Volumetric Surfaces: Representing Fuzzy Geometries with Layered Meshes,"Stefano Esposito, Anpei Chen, Christian Reiser, Samuel Rota Bulò, Lorenzo Porzi, Katja Schwarz, Christian Richardt, Michael Zollhöfer, Peter Kontschieder, Andreas Geiger",https://openaccess.thecvf.com/content/CVPR2025/papers/Esposito_Volumetric_Surfaces_Representing_Fuzzy_Geometries_with_Layered_Meshes_CVPR_2025_paper.pdf
Overcoming Shortcut Problem in VLM for Robust Out-of-Distribution Detection,"Zhuo Xu, Xiang Xiang, Yifan Liang",https://openaccess.thecvf.com/content/CVPR2025/papers/Xu_Overcoming_Shortcut_Problem_in_VLM_for_Robust_Out-of-Distribution_Detection_CVPR_2025_paper.pdf
GFlowVLM: Enhancing Multi-step Reasoning in Vision-Language Models with Generative Flow Networks,"Haoqiang Kang, Enna Sachdeva, Piyush Gupta, Sangjae Bae, Kwonjoon Lee",https://openaccess.thecvf.com/content/CVPR2025/papers/Kang_GFlowVLM_Enhancing_Multi-step_Reasoning_in_Vision-Language_Models_with_Generative_Flow_CVPR_2025_paper.pdf
STEPS: Sequential Probability Tensor Estimation for Text-to-Image Hard Prompt Search,"Yuning Qiu, Andong Wang, Chao Li, Haonan Huang, Guoxu Zhou, Qibin Zhao",https://openaccess.thecvf.com/content/CVPR2025/papers/Qiu_STEPS_Sequential_Probability_Tensor_Estimation_for_Text-to-Image_Hard_Prompt_Search_CVPR_2025_paper.pdf
RoboSpatial: Teaching Spatial Understanding to 2D and 3D Vision-Language Models for Robotics,"Chan Hee Song, Valts Blukis, Jonathan Tremblay, Stephen Tyree, Yu Su, Stan Birchfield",https://openaccess.thecvf.com/content/CVPR2025/papers/Song_RoboSpatial_Teaching_Spatial_Understanding_to_2D_and_3D_Vision-Language_Models_CVPR_2025_paper.pdf
VIRES: Video Instance Repainting via Sketch and Text Guided Generation,"Shuchen Weng, Haojie Zheng, Peixuan Zhang, Yuchen Hong, Han Jiang, Si Li, Boxin Shi",https://openaccess.thecvf.com/content/CVPR2025/papers/Weng_VIRES_Video_Instance_Repainting_via_Sketch_and_Text_Guided_Generation_CVPR_2025_paper.pdf
MAP: Unleashing Hybrid Mamba-Transformer Vision Backbone's Potential with Masked Autoregressive Pretraining,"Yunze Liu, Li Yi",https://openaccess.thecvf.com/content/CVPR2025/papers/Liu_MAP_Unleashing_Hybrid_Mamba-Transformer_Vision_Backbones_Potential_with_Masked_Autoregressive_CVPR_2025_paper.pdf
Segment Any-Quality Images with Generative Latent Space Enhancement,"Guangqian Guo, Yong Guo, Xuehui Yu, Wenbo Li, Yaoxing Wang, Shan Gao",https://openaccess.thecvf.com/content/CVPR2025/papers/Guo_Segment_Any-Quality_Images_with_Generative_Latent_Space_Enhancement_CVPR_2025_paper.pdf
BG-Triangle: Bezier Gaussian Triangle for 3D Vectorization and Rendering,"Minye Wu, Haizhao Dai, Kaixin Yao, Tinne Tuytelaars, Jingyi Yu",https://openaccess.thecvf.com/content/CVPR2025/papers/Wu_BG-Triangle_Bezier_Gaussian_Triangle_for_3D_Vectorization_and_Rendering_CVPR_2025_paper.pdf
MIMO: Controllable Character Video Synthesis with Spatial Decomposed Modeling,"Yifang Men, Yuan Yao, Miaomiao Cui, Liefeng Bo",https://openaccess.thecvf.com/content/CVPR2025/papers/Men_MIMO_Controllable_Character_Video_Synthesis_with_Spatial_Decomposed_Modeling_CVPR_2025_paper.pdf
TKG-DM: Training-free Chroma Key Content Generation Diffusion Model,"Ryugo Morita, Stanislav Frolov, Brian Bernhard Moser, Takahiro Shirakawa, Ko Watanabe, Andreas Dengel, Jinjia Zhou",https://openaccess.thecvf.com/content/CVPR2025/papers/Morita_TKG-DM_Training-free_Chroma_Key_Content_Generation_Diffusion_Model_CVPR_2025_paper.pdf
Lift3D Policy: Lifting 2D Foundation Models for Robust 3D Robotic Manipulation,"Yueru Jia, Jiaming Liu, Sixiang Chen, Chenyang Gu, Zhilve Wang, Longzan Luo, Xiaoqi Li, Pengwei Wang, Zhongyuan Wang, Renrui Zhang, Shanghang Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Jia_Lift3D_Policy_Lifting_2D_Foundation_Models_for_Robust_3D_Robotic_CVPR_2025_paper.pdf
Multi-View Pose-Agnostic Change Localization with Zero Labels,"Chamuditha Jayanga Galappaththige, Jason Lai, Lloyd Windrim, Donald Dansereau, Niko Sunderhauf, Dimity Miller",https://openaccess.thecvf.com/content/CVPR2025/papers/Galappaththige_Multi-View_Pose-Agnostic_Change_Localization_with_Zero_Labels_CVPR_2025_paper.pdf
From Sparse to Dense: Camera Relocalization with Scene-Specific Detector from Feature Gaussian Splatting,"Zhiwei Huang, Hailin Yu, Yichun Shentu, Jin Yuan, Guofeng Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Huang_From_Sparse_to_Dense_Camera_Relocalization_with_Scene-Specific_Detector_from_CVPR_2025_paper.pdf
Accelerating Diffusion Transformer via Increment-Calibrated Caching with Channel-Aware Singular Value Decomposition,"Zhiyuan Chen, Keyi Li, Yifan Jia, Le Ye, Yufei Ma",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_Accelerating_Diffusion_Transformer_via_Increment-Calibrated_Caching_with_Channel-Aware_Singular_Value_CVPR_2025_paper.pdf
CityWalker: Learning Embodied Urban Navigation from Web-Scale Videos,"Xinhao Liu, Jintong Li, Yicheng Jiang, Niranjan Sujay, Zhicheng Yang, Juexiao Zhang, John Abanes, Jing Zhang, Chen Feng",https://openaccess.thecvf.com/content/CVPR2025/papers/Liu_CityWalker_Learning_Embodied_Urban_Navigation_from_Web-Scale_Videos_CVPR_2025_paper.pdf
From Sparse to Dense: Camera Relocalization with Scene-Specific Detector from Feature Gaussian Splatting,"Zhiwei Huang, Hailin Yu, Yichun Shentu, Jin Yuan, Guofeng Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Huang_From_Sparse_to_Dense_Camera_Relocalization_with_Scene-Specific_Detector_from_CVPR_2025_paper.pdf
Accelerating Diffusion Transformer via Increment-Calibrated Caching with Channel-Aware Singular Value Decomposition,"Zhiyuan Chen, Keyi Li, Yifan Jia, Le Ye, Yufei Ma",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_Accelerating_Diffusion_Transformer_via_Increment-Calibrated_Caching_with_Channel-Aware_Singular_Value_CVPR_2025_paper.pdf
CityWalker: Learning Embodied Urban Navigation from Web-Scale Videos,"Xinhao Liu, Jintong Li, Yicheng Jiang, Niranjan Sujay, Zhicheng Yang, Juexiao Zhang, John Abanes, Jing Zhang, Chen Feng",https://openaccess.thecvf.com/content/CVPR2025/papers/Liu_CityWalker_Learning_Embodied_Urban_Navigation_from_Web-Scale_Videos_CVPR_2025_paper.pdf
A Simple yet Effective Layout Token in Large Language Models for Document Understanding,"Zhaoqing Zhu, Chuwei Luo, Zirui Shao, Feiyu Gao, Hangdi Xing, Qi Zheng, Ji Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhu_A_Simple_yet_Effective_Layout_Token_in_Large_Language_Models_CVPR_2025_paper.pdf
Reconstruction vs. Generation: Taming Optimization Dilemma in Latent Diffusion Models,"Jingfeng Yao, Bin Yang, Xinggang Wang",https://openaccess.thecvf.com/content/CVPR2025/papers/Yao_Reconstruction_vs._Generation_Taming_Optimization_Dilemma_in_Latent_Diffusion_Models_CVPR_2025_paper.pdf
StableAnimator: High-Quality Identity-Preserving Human Image Animation,"Shuyuan Tu, Zhen Xing, Xintong Han, Zhi-Qi Cheng, Qi Dai, Chong Luo, Zuxuan Wu",https://openaccess.thecvf.com/content/CVPR2025/papers/Tu_StableAnimator_High-Quality_Identity-Preserving_Human_Image_Animation_CVPR_2025_paper.pdf
Learning Visual Composition through Improved Semantic Guidance,"Austin Stone, Hagen Soltau, Robert Geirhos, Xi Yi, Ye Xia, Bingyi Cao, Kaifeng Chen, Abhijit Ogale, Jonathon Shlens",https://openaccess.thecvf.com/content/CVPR2025/papers/Stone_Learning_Visual_Composition_through_Improved_Semantic_Guidance_CVPR_2025_paper.pdf
OODD: Test-time Out-of-Distribution Detection with Dynamic Dictionary,"Yifeng Yang, Lin Zhu, Zewen Sun, Hengyu Liu, Qinying Gu, Nanyang Ye",https://openaccess.thecvf.com/content/CVPR2025/papers/Yang_OODD_Test-time_Out-of-Distribution_Detection_with_Dynamic_Dictionary_CVPR_2025_paper.pdf
MEAT: Multiview Diffusion Model for Human Generation on Megapixels with Mesh Attention,"Yuhan Wang, Fangzhou Hong, Shuai Yang, Liming Jiang, Wayne Wu, Chen Change Loy",https://openaccess.thecvf.com/content/CVPR2025/papers/Wang_MEAT_Multiview_Diffusion_Model_for_Human_Generation_on_Megapixels_with_CVPR_2025_paper.pdf
Free Lunch Enhancements for Multi-modal Crowd Counting,"Haoliang Meng, Xiaopeng Hong, Zhengqin Lai, Miao Shang",https://openaccess.thecvf.com/content/CVPR2025/papers/Meng_Free_Lunch_Enhancements_for_Multi-modal_Crowd_Counting_CVPR_2025_paper.pdf
BIMBA: Selective-Scan Compression for Long-Range Video Question Answering,"Md Mohaiminul Islam, Tushar Nagarajan, Huiyu Wang, Gedas Bertasius, Lorenzo Torresani",https://openaccess.thecvf.com/content/CVPR2025/papers/Islam_BIMBA_Selective-Scan_Compression_for_Long-Range_Video_Question_Answering_CVPR_2025_paper.pdf
EVolSplat: Efficient Volume-based Gaussian Splatting for Urban View Synthesis,"Sheng Miao, Jiaxin Huang, Dongfeng Bai, Xu Yan, Hongyu Zhou, Yue Wang, Bingbing Liu, Andreas Geiger, Yiyi Liao",https://openaccess.thecvf.com/content/CVPR2025/papers/Miao_EVolSplat_Efficient_Volume-based_Gaussian_Splatting_for_Urban_View_Synthesis_CVPR_2025_paper.pdf
Diff2Flow: Training Flow Matching Models via Diffusion Model Alignment,"Johannes Schusterbauer, Ming Gui, Frank Fundel, Björn Ommer",https://openaccess.thecvf.com/content/CVPR2025/papers/Schusterbauer_Diff2Flow_Training_Flow_Matching_Models_via_Diffusion_Model_Alignment_CVPR_2025_paper.pdf
JanusFlow: Harmonizing Autoregression and Rectified Flow for Unified Multimodal Understanding and Generation,"Yiyang Ma, Xingchao Liu, Xiaokang Chen, Wen Liu, Chengyue Wu, Zhiyu Wu, Zizheng Pan, Zhenda Xie, Haowei Zhang, Xingkai Yu, Liang Zhao, Yisong Wang, Jiaying Liu, Chong Ruan",https://openaccess.thecvf.com/content/CVPR2025/papers/Ma_JanusFlow_Harmonizing_Autoregression_and_Rectified_Flow_for_Unified_Multimodal_Understanding_CVPR_2025_paper.pdf
Visual Prompting for One-shot Controllable Video Editing without Inversion,"Zhengbo Zhang, Yuxi Zhou, Duo Peng, Joo-Hwee Lim, Zhigang Tu, De Wen Soh, Lin Geng Foo",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_Visual_Prompting_for_One-shot_Controllable_Video_Editing_without_Inversion_CVPR_2025_paper.pdf
PIDSR: Complementary Polarized Image Demosaicing and Super-Resolution,"Shuangfan Zhou, Chu Zhou, Youwei Lyu, Heng Guo, Zhanyu Ma, Boxin Shi, Imari Sato",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhou_PIDSR_Complementary_Polarized_Image_Demosaicing_and_Super-Resolution_CVPR_2025_paper.pdf
MegaSynth: Scaling Up 3D Scene Reconstruction with Synthesized Data,"Hanwen Jiang, Zexiang Xu, Desai Xie, Ziwen Chen, Haian Jin, Fujun Luan, Zhixin Shu, Kai Zhang, Sai Bi, Xin Sun, Jiuxiang Gu, Qixing Huang, Georgios Pavlakos, Hao Tan",https://openaccess.thecvf.com/content/CVPR2025/papers/Jiang_MegaSynth_Scaling_Up_3D_Scene_Reconstruction_with_Synthesized_Data_CVPR_2025_paper.pdf
Prof. Robot: Differentiable Robot Rendering Without Static and Self-Collisions,"Quanyuan Ruan, Jiabao Lei, Wenhao Yuan, Yanglin Zhang, Dekun Lu, Guiliang Liu, Kui Jia",https://openaccess.thecvf.com/content/CVPR2025/papers/Ruan_Prof._Robot_Differentiable_Robot_Rendering_Without_Static_and_Self-Collisions_CVPR_2025_paper.pdf
AVQACL: A Novel Benchmark for Audio-Visual Question Answering Continual Learning,"Kaixuan Wu, Xinde Li, Xinling Li, Chuanfei Hu, Guoliang Wu",https://openaccess.thecvf.com/content/CVPR2025/papers/Wu_AVQACL_A_Novel_Benchmark_for_Audio-Visual_Question_Answering_Continual_Learning_CVPR_2025_paper.pdf
Flash-Split: 2D Reflection Removal with Flash Cues and Latent Diffusion Separation,"Tianfu Wang, Mingyang Xie, Haoming Cai, Sachin Shah, Christopher A. Metzler",https://openaccess.thecvf.com/content/CVPR2025/papers/Wang_Flash-Split_2D_Reflection_Removal_with_Flash_Cues_and_Latent_Diffusion_CVPR_2025_paper.pdf
Attention IoU: Examining Biases in CelebA using Attention Maps,"Aaron Serianni, Tyler Zhu, Olga Russakovsky, Vikram V. Ramaswamy",https://openaccess.thecvf.com/content/CVPR2025/papers/Serianni_Attention_IoU_Examining_Biases_in_CelebA_using_Attention_Maps_CVPR_2025_paper.pdf
HEIE: MLLM-Based Hierarchical Explainable AIGC Image Implausibility Evaluator,"Fan Yang, Ru Zhen, Jianing Wang, Yanhao Zhang, Haoxiang Chen, Haonan Lu, Sicheng Zhao, Guiguang Ding",https://openaccess.thecvf.com/content/CVPR2025/papers/Yang_HEIE_MLLM-Based_Hierarchical_Explainable_AIGC_Image_Implausibility_Evaluator_CVPR_2025_paper.pdf
Segment Any Motion in Videos,"Nan Huang, Wenzhao Zheng, Chenfeng Xu, Kurt Keutzer, Shanghang Zhang, Angjoo Kanazawa, Qianqian Wang",https://openaccess.thecvf.com/content/CVPR2025/papers/Huang_Segment_Any_Motion_in_Videos_CVPR_2025_paper.pdf
HandOS: 3D Hand Reconstruction in One Stage,"Xingyu Chen, Zhuheng Song, Xiaoke Jiang, Yaoqing Hu, Junzhi Yu, Lei Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_HandOS_3D_Hand_Reconstruction_in_One_Stage_CVPR_2025_paper.pdf
Task-aware Cross-modal Feature Refinement Transformer with Large Language Models for Visual Grounding,"Wenbo Chen, Zhen Xu, Ruotao Xu, Si Wu, Hau-San Wong",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_Task-aware_Cross-modal_Feature_Refinement_Transformer_with_Large_Language_Models_for_CVPR_2025_paper.pdf
